scenario,section,left,right,method,observations,correlation
migration_alpha,anchored_components,anch_cash_conversion_lag_assets,anch_asset_turnover,spearman,55721,0.485224592889701
migration_alpha,anchored_components,anch_cash_conversion_lag_assets,anch_asset_lightness,spearman,55721,0.4070125038671413
migration_alpha,anchored_components,anch_cash_conversion_lag_assets,anch_incremental_operating_margin,spearman,53013,0.1826097398173328
migration_alpha,anchored_components,anch_cash_conversion_lag_assets,anch_capex_intensity,spearman,55721,-0.4105846587989963
migration_alpha,anchored_components,anch_asset_turnover,anch_asset_turnover,spearman,55721,1.0
migration_alpha,anchored_components,anch_asset_turnover,anch_asset_lightness,spearman,55721,0.5861303649241715
migration_alpha,anchored_components,anch_asset_turnover,anch_incremental_operating_margin,spearman,53013,0.0155328293002308
migration_alpha,anchored_components,anch_asset_turnover,anch_capex_intensity,spearman,55721,-0.7225964499248159
migration_alpha,anchored_components,anch_asset_lightness,anch_asset_lightness,spearman,58718,0.9999999999999998
migration_alpha,anchored_components,anch_asset_lightness,anch_incremental_operating_margin,spearman,53013,0.0582584380513552
migration_alpha,anchored_components,anch_asset_lightness,anch_capex_intensity,spearman,58718,-0.5547927468802883
migration_alpha,anchored_components,anch_incremental_operating_margin,anch_incremental_operating_margin,spearman,53013,1.0
migration_alpha,anchored_components,anch_incremental_operating_margin,anch_capex_intensity,spearman,53013,-0.0221949674851384
migration_alpha,anchored_components,anch_capex_intensity,anch_capex_intensity,spearman,58718,1.0
regime_shift,raw_components,gross_margin,gross_margin,spearman,58221,0.9999999999999998
regime_shift,raw_components,gross_margin,revenue_cagr_3y,spearman,49441,0.0736583940704054
regime_shift,raw_components,gross_margin,gross_margin_volatility_3y,spearman,52274,-0.0008659693552773
regime_shift,raw_components,gross_margin,industry_sales_hhi,spearman,58221,0.0021638558634334
regime_shift,raw_components,gross_margin,log_active_firm_count,spearman,58221,-0.0085434248542653
regime_shift,raw_components,gross_margin,rd_intensity_zero,spearman,58221,0.1886232643309885
regime_shift,raw_components,gross_margin,capitalized_rnd_stock_assets,spearman,58221,0.1710539789726486
regime_shift,raw_components,gross_margin,rnd_positive_share_3y,spearman,52274,-0.0038791463840144
regime_shift,raw_components,gross_margin,gross_profit_lag_sga,spearman,55223,0.6910710862974622
regime_shift,raw_components,gross_margin,revenue_change_lag_sga,spearman,55223,0.0419986123581925
regime_shift,raw_components,gross_margin,advertising_intensity,spearman,22250,0.3270214607103884
regime_shift,raw_components,gross_margin,operating_margin,spearman,58221,0.6134490534999615
regime_shift,raw_components,gross_margin,cash_adjusted_roic,spearman,55223,0.59760695837121
regime_shift,raw_components,gross_margin,gross_profitability_lag_assets,spearman,55223,0.7268595187976592
regime_shift,raw_components,gross_margin,cash_conversion_lag_assets,spearman,55223,0.59861987891776
regime_shift,raw_components,gross_margin,asset_turnover,spearman,55223,0.1871817480138222
regime_shift,raw_components,gross_margin,asset_lightness,spearman,58221,0.3072499141282256
regime_shift,raw_components,gross_margin,incremental_operating_margin,spearman,52470,0.1253590084228224
regime_shift,raw_components,gross_margin,capex_intensity,spearman,58221,-0.1850226565743138
regime_shift,raw_components,revenue_cagr_3y,revenue_cagr_3y,spearman,49441,1.0
regime_shift,raw_components,revenue_cagr_3y,gross_margin_volatility_3y,spearman,49441,0.0025812206830879
regime_shift,raw_components,revenue_cagr_3y,industry_sales_hhi,spearman,49441,-0.0107107262122539
regime_shift,raw_components,revenue_cagr_3y,log_active_firm_count,spearman,49441,0.0065781475365405
regime_shift,raw_components,revenue_cagr_3y,rd_intensity_zero,spearman,49441,0.0444447223279932
regime_shift,raw_components,revenue_cagr_3y,capitalized_rnd_stock_assets,spearman,49441,-0.1386544595573838
regime_shift,raw_components,revenue_cagr_3y,rnd_positive_share_3y,spearman,49441,0.004908367781259
regime_shift,raw_components,revenue_cagr_3y,gross_profit_lag_sga,spearman,49441,0.3898489886622372
regime_shift,raw_components,revenue_cagr_3y,revenue_change_lag_sga,spearman,49441,0.50878620096801
regime_shift,raw_components,revenue_cagr_3y,advertising_intensity,spearman,18952,0.0618507695680811
regime_shift,raw_components,revenue_cagr_3y,operating_margin,spearman,49441,0.0708473049859858
regime_shift,raw_components,revenue_cagr_3y,cash_adjusted_roic,spearman,49441,0.2827698419126319
regime_shift,raw_components,revenue_cagr_3y,gross_profitability_lag_assets,spearman,49441,0.4416060745898328
regime_shift,raw_components,revenue_cagr_3y,cash_conversion_lag_assets,spearman,49441,0.2481928398913416
regime_shift,raw_components,revenue_cagr_3y,asset_turnover,spearman,49441,0.5815726229871133
regime_shift,raw_components,revenue_cagr_3y,asset_lightness,spearman,49441,0.2207789123864386
regime_shift,raw_components,revenue_cagr_3y,incremental_operating_margin,spearman,46970,-0.0049181616010613
regime_shift,raw_components,revenue_cagr_3y,capex_intensity,spearman,49441,-0.4038059334269334
regime_shift,raw_components,gross_margin_volatility_3y,gross_margin_volatility_3y,spearman,52274,1.0
regime_shift,raw_components,gross_margin_volatility_3y,industry_sales_hhi,spearman,52274,0.0144153906828207
regime_shift,raw_components,gross_margin_volatility_3y,log_active_firm_count,spearman,52274,-0.0186497000659764
regime_shift,raw_components,gross_margin_volatility_3y,rd_intensity_zero,spearman,52274,-0.0012143039538102
regime_shift,raw_components,gross_margin_volatility_3y,capitalized_rnd_stock_assets,spearman,52274,-0.0135850325126597
regime_shift,raw_components,gross_margin_volatility_3y,rnd_positive_share_3y,spearman,52274,0.0005643867947134
regime_shift,raw_components,gross_margin_volatility_3y,gross_profit_lag_sga,spearman,52274,-0.0018513490908973
regime_shift,raw_components,gross_margin_volatility_3y,revenue_change_lag_sga,spearman,52274,0.0015997811427081
regime_shift,raw_components,gross_margin_volatility_3y,advertising_intensity,spearman,20015,0.0009724740977964
regime_shift,raw_components,gross_margin_volatility_3y,operating_margin,spearman,52274,-0.0011818931933757
regime_shift,raw_components,gross_margin_volatility_3y,cash_adjusted_roic,spearman,52274,-0.0028435606711573
regime_shift,raw_components,gross_margin_volatility_3y,gross_profitability_lag_assets,spearman,52274,-0.0059731981768492
regime_shift,raw_components,gross_margin_volatility_3y,cash_conversion_lag_assets,spearman,52274,-0.0021455369806979
regime_shift,raw_components,gross_margin_volatility_3y,asset_turnover,spearman,52274,-0.0043771848972491
regime_shift,raw_components,gross_margin_volatility_3y,asset_lightness,spearman,52274,-0.0029377641259344
regime_shift,raw_components,gross_margin_volatility_3y,incremental_operating_margin,spearman,49671,0.0299250212285684
regime_shift,raw_components,gross_margin_volatility_3y,capex_intensity,spearman,52274,0.0047621006713436
regime_shift,raw_components,industry_sales_hhi,industry_sales_hhi,spearman,58221,1.0
regime_shift,raw_components,industry_sales_hhi,log_active_firm_count,spearman,58221,-0.6604155765082015
regime_shift,raw_components,industry_sales_hhi,rd_intensity_zero,spearman,58221,-0.0603191532887742
regime_shift,raw_components,industry_sales_hhi,capitalized_rnd_stock_assets,spearman,58221,-0.1934222532043838
regime_shift,raw_components,industry_sales_hhi,rnd_positive_share_3y,spearman,52274,-0.0040769151199311
regime_shift,raw_components,industry_sales_hhi,gross_profit_lag_sga,spearman,55223,0.0296547952094463
regime_shift,raw_components,industry_sales_hhi,revenue_change_lag_sga,spearman,55223,-0.0042554097075901
regime_shift,raw_components,industry_sales_hhi,advertising_intensity,spearman,22250,0.112991336838747
regime_shift,raw_components,industry_sales_hhi,operating_margin,spearman,58221,0.073209309064516
regime_shift,raw_components,industry_sales_hhi,cash_adjusted_roic,spearman,55223,0.0356362231446818
regime_shift,raw_components,industry_sales_hhi,gross_profitability_lag_assets,spearman,55223,-0.0420230181285306
regime_shift,raw_components,industry_sales_hhi,cash_conversion_lag_assets,spearman,55223,0.0556930250190378
regime_shift,raw_components,industry_sales_hhi,asset_turnover,spearman,55223,-0.0643131084021407
regime_shift,raw_components,industry_sales_hhi,asset_lightness,spearman,58221,-0.105457160434064
regime_shift,raw_components,industry_sales_hhi,incremental_operating_margin,spearman,52470,0.0164312011495924
regime_shift,raw_components,industry_sales_hhi,capex_intensity,spearman,58221,0.0567802190329473
regime_shift,raw_components,log_active_firm_count,log_active_firm_count,spearman,58221,1.0
regime_shift,raw_components,log_active_firm_count,rd_intensity_zero,spearman,58221,0.0739023992553358
regime_shift,raw_components,log_active_firm_count,capitalized_rnd_stock_assets,spearman,58221,0.247141117952457
regime_shift,raw_components,log_active_firm_count,rnd_positive_share_3y,spearman,52274,-0.0132298258101414
regime_shift,raw_components,log_active_firm_count,gross_profit_lag_sga,spearman,55223,-0.0232517077937793
regime_shift,raw_components,log_active_firm_count,revenue_change_lag_sga,spearman,55223,0.0037931745859811
regime_shift,raw_components,log_active_firm_count,advertising_intensity,spearman,22250,-0.081628826334821
regime_shift,raw_components,log_active_firm_count,operating_margin,spearman,58221,-0.0807584876923452
regime_shift,raw_components,log_active_firm_count,cash_adjusted_roic,spearman,55223,-0.0357400364731269
regime_shift,raw_components,log_active_firm_count,gross_profitability_lag_assets,spearman,55223,0.0476648948576063
regime_shift,raw_components,log_active_firm_count,cash_conversion_lag_assets,spearman,55223,-0.0584972413926875
regime_shift,raw_components,log_active_firm_count,asset_turnover,spearman,55223,0.0762488653518393
regime_shift,raw_components,log_active_firm_count,asset_lightness,spearman,58221,0.1242373348084758
regime_shift,raw_components,log_active_firm_count,incremental_operating_margin,spearman,52470,-0.0150891215635812
regime_shift,raw_components,log_active_firm_count,capex_intensity,spearman,58221,-0.0703676595249873
regime_shift,raw_components,rd_intensity_zero,rd_intensity_zero,spearman,58221,1.0
regime_shift,raw_components,rd_intensity_zero,capitalized_rnd_stock_assets,spearman,58221,0.5766865679415203
regime_shift,raw_components,rd_intensity_zero,rnd_positive_share_3y,spearman,52274,0.4119202412465348
regime_shift,raw_components,rd_intensity_zero,gross_profit_lag_sga,spearman,55223,0.1746181294916613
regime_shift,raw_components,rd_intensity_zero,revenue_change_lag_sga,spearman,55223,0.0303493737212051
regime_shift,raw_components,rd_intensity_zero,advertising_intensity,spearman,22250,0.1710497945845412
regime_shift,raw_components,rd_intensity_zero,operating_margin,spearman,58221,0.1902799722537853
regime_shift,raw_components,rd_intensity_zero,cash_adjusted_roic,spearman,55223,0.2256857978357588
regime_shift,raw_components,rd_intensity_zero,gross_profitability_lag_assets,spearman,55223,0.1952971470144685
regime_shift,raw_components,rd_intensity_zero,cash_conversion_lag_assets,spearman,55223,0.2003672194886976
regime_shift,raw_components,rd_intensity_zero,asset_turnover,spearman,55223,0.1169130181198237
regime_shift,raw_components,rd_intensity_zero,asset_lightness,spearman,58221,0.1849922935044733
regime_shift,raw_components,rd_intensity_zero,incremental_operating_margin,spearman,52470,0.0317354920862978
regime_shift,raw_components,rd_intensity_zero,capex_intensity,spearman,58221,-0.1115035612151983
regime_shift,raw_components,capitalized_rnd_stock_assets,capitalized_rnd_stock_assets,spearman,58221,1.0
regime_shift,raw_components,capitalized_rnd_stock_assets,rnd_positive_share_3y,spearman,52274,0.4328925164161177
regime_shift,raw_components,capitalized_rnd_stock_assets,gross_profit_lag_sga,spearman,55223,0.1052204855947169
regime_shift,raw_components,capitalized_rnd_stock_assets,revenue_change_lag_sga,spearman,55223,-0.07945988692674
regime_shift,raw_components,capitalized_rnd_stock_assets,advertising_intensity,spearman,22250,0.1297710826484906
regime_shift,raw_components,capitalized_rnd_stock_assets,operating_margin,spearman,58221,0.1527737320360348
regime_shift,raw_components,capitalized_rnd_stock_assets,cash_adjusted_roic,spearman,55223,0.2145705143653052
regime_shift,raw_components,capitalized_rnd_stock_assets,gross_profitability_lag_assets,spearman,55223,0.1875491289035366
regime_shift,raw_components,capitalized_rnd_stock_assets,cash_conversion_lag_assets,spearman,55223,0.1802373908794881
regime_shift,raw_components,capitalized_rnd_stock_assets,asset_turnover,spearman,55223,0.1075308581649676
regime_shift,raw_components,capitalized_rnd_stock_assets,asset_lightness,spearman,58221,0.2799147954378977
regime_shift,raw_components,capitalized_rnd_stock_assets,incremental_operating_margin,spearman,52470,0.0293127007073562
regime_shift,raw_components,capitalized_rnd_stock_assets,capex_intensity,spearman,58221,-0.1872064790825634
regime_shift,raw_components,rnd_positive_share_3y,rnd_positive_share_3y,spearman,52274,1.0
regime_shift,raw_components,rnd_positive_share_3y,gross_profit_lag_sga,spearman,52274,0.0005218379866221
regime_shift,raw_components,rnd_positive_share_3y,revenue_change_lag_sga,spearman,52274,0.0032764277739334
regime_shift,raw_components,rnd_positive_share_3y,advertising_intensity,spearman,20015,-0.003672042905432
regime_shift,raw_components,rnd_positive_share_3y,operating_margin,spearman,52274,0.003157525472756
regime_shift,raw_components,rnd_positive_share_3y,cash_adjusted_roic,spearman,52274,0.003059693692308
regime_shift,raw_components,rnd_positive_share_3y,gross_profitability_lag_assets,spearman,52274,-0.0012723103064677
regime_shift,raw_components,rnd_positive_share_3y,cash_conversion_lag_assets,spearman,52274,0.0031237783867044
regime_shift,raw_components,rnd_positive_share_3y,asset_turnover,spearman,52274,0.0006059617351835
regime_shift,raw_components,rnd_positive_share_3y,asset_lightness,spearman,52274,-0.0021783002541197
